Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,Result
BDCQ.SF1DD1CS,2022.06,6421.209,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,38527.254
BDCQ.SF1DD1CS,2022.09,5794.891,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,34769.346
BDCQ.SF1DD1CS,2022.12,5053.223,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,30319.338
BDCQ.SF1DD1CS,2023.03,5685.294,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,34111.763999999996
BDCQ.SF1DD1CS,2023.06,5816.308,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,34897.848
BDCQ.SF1DD1CS,2023.09,6646.915,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,39881.49
BDCQ.SF1DD1CS,2023.12,6236.742,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,37420.452000000005
BDCQ.SF1DD1CS,2024.03,6474.452,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,38846.712
BDCQ.SF1DD1CS,2024.06,7924.805,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,47548.83
BDCQ.SF1DD1CS,2024.09,8743.617,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Seasonally adjusted,,52461.702000000005
BDCQ.SF1DD1CT,2016.06,4492.483,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,26954.898
BDCQ.SF1DD1CT,2016.09,4362.252,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,26173.512000000002
BDCQ.SF1DD1CT,2016.12,4077.79,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,24466.739999999998
BDCQ.SF1DD1CT,2017.03,4087.921,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,24527.525999999998
BDCQ.SF1DD1CT,2017.06,4693.472,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,28160.832
BDCQ.SF1DD1CT,2017.09,5041.214,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,30247.284
BDCQ.SF1DD1CT,2017.12,4776.465,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,28658.79
BDCQ.SF1DD1CT,2018.03,4558.082,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,27348.492000000002
BDCQ.SF1DD1CT,2018.06,4819.951,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,28919.706
BDCQ.SF1DD1CT,2018.09,5106.641,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,30639.845999999998
BDCQ.SF1DD1CT,2018.12,5174.63,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,31047.78
BDCQ.SF1DD1CT,2019.03,5151.19,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,30907.14
BDCQ.SF1DD1CT,2019.06,5369.242,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,32215.452
BDCQ.SF1DD1CT,2019.09,5396.1,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,32376.600000000002
BDCQ.SF1DD1CT,2019.12,4989.487,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,29936.922
BDCQ.SF1DD1CT,2020.03,4643.65,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,27861.899999999998
BDCQ.SF1DD1CT,2020.06,5083.351,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,30500.106
BDCQ.SF1DD1CT,2020.09,5387.487,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,32324.922
BDCQ.SF1DD1CT,2020.12,5297.012,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,31782.072
BDCQ.SF1DD1CT,2021.03,5653.999,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,33923.994
BDCQ.SF1DD1CT,2021.06,6331.547,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,37989.282
BDCQ.SF1DD1CT,2021.09,5924.624,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,35547.744
BDCQ.SF1DD1CT,2021.12,5219.89,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,31319.340000000004
BDCQ.SF1DD1CT,2022.03,5596.682,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,33580.092
BDCQ.SF1DD1CT,2022.06,6205.838,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,37235.028
BDCQ.SF1DD1CT,2022.09,5783.471,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,34700.826
BDCQ.SF1DD1CT,2022.12,5300.221,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,31801.325999999997
BDCQ.SF1DD1CT,2023.03,5459.475,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,32756.850000000002
BDCQ.SF1DD1CT,2023.06,6046.943,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,36281.658
BDCQ.SF1DD1CT,2023.09,6365.762,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,38194.572
BDCQ.SF1DD1CT,2023.12,6333.952,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,38003.712
BDCQ.SF1DD1CT,2024.03,6651.332,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,39907.992
BDCQ.SF1DD1CT,2024.06,7883.807,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,47302.842
BDCQ.SF1DD1CT,2024.09,8413.334,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current prices,Trend,,50480.004
BDCQ.SF1DDCA,2016.06,4389.346,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,26336.075999999997
BDCQ.SF1DDCA,2016.09,4518.372,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,27110.232000000004
BDCQ.SF1DDCA,2016.12,4000.873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,24005.238
BDCQ.SF1DDCA,2017.03,4016.159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,24096.954
BDCQ.SF1DDCA,2017.06,4695.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,28175.987999999998
BDCQ.SF1DDCA,2017.09,5194.823,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,31168.938000000002
BDCQ.SF1DDCA,2017.12,4701.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,28208.801999999996
BDCQ.SF1DDCA,2018.03,4496.772,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,26980.631999999998
BDCQ.SF1DDCA,2018.06,4840.18,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,29041.08
BDCQ.SF1DDCA,2018.09,5156.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,30936.888
BDCQ.SF1DDCA,2018.12,5614.962,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,33689.772000000004
BDCQ.SF1DDCA,2019.03,5179.837,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,31079.022000000004
BDCQ.SF1DDCA,2019.06,5227.452,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,31364.712
BDCQ.SF1DDCA,2019.09,5643.33,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,33859.979999999996
BDCQ.SF1DDCA,2019.12,4852.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,29113.644
BDCQ.SF1DDCA,2020.03,4646.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,27876.744
BDCQ.SF1DDCA,2020.06,4948.016,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,29688.095999999998
BDCQ.SF1DDCA,2020.09,5714.787,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,34288.722
BDCQ.SF1DDCA,2020.12,5060.137,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,30360.822
BDCQ.SF1DDCA,2021.03,5555.283,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,33331.698000000004
BDCQ.SF1DDCA,2021.06,6827.519,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,40965.114
BDCQ.SF1DDCA,2021.09,6031.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,36188.112
BDCQ.SF1DDCA,2021.12,4926.692,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,29560.152000000002
BDCQ.SF1DDCA,2022.03,5598.615,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,33591.69
BDCQ.SF1DDCA,2022.06,6421.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,38527.254
BDCQ.SF1DDCA,2022.09,5794.891,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,34769.346
BDCQ.SF1DDCA,2022.12,5053.223,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,30319.338
BDCQ.SF1DDCA,2023.03,5685.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,34111.763999999996
BDCQ.SF1DDCA,2023.06,5816.308,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Sales (operating income),"Electricity, Gas, Water and Waste Services",Current,Unadjusted,,34897.848
